imdb_title_id,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote
tt0016560,5.4,5.6,6.2,4.7,5.1,5.2
tt0016563,6.6,6.2,6.5,6.6,6.6,6.1
tt0016627,7.0,6.9,7.0,6.8,7.0,6.7
tt0016629,6.5,6.5,6.5,6.5,6.6,6.3
tt0016630,7.0,7.0,7.1,7.1,7.0,7.3
tt0016634,7.0,6.6,6.6,7.1,6.9,6.9
tt0016640,6.5,7.1,6.5,6.4,6.5,6.7
tt0016643,6.3,8.0,5.7,6.4,6.2,6.2
tt0016646,5.9,7.2,6.6,4.6,5.6,5.1
tt0016654,7.1,7.0,7.0,7.1,7.0,7.2
tt0016655,6.8,6.5,6.7,6.8,6.7,7.0
tt0016664,5.5,5.8,5.3,5.7,5.5,7.1
tt0016669,7.3,7.8,7.3,7.1,7.2,7.5
tt0016672,5.0,4.8,5.2,5.0,5.2,4.4
tt0016690,6.2,6.4,6.4,6.1,6.3,5.7
tt0016691,6.6,6.1,6.7,6.8,6.6,6.4
tt0016762,6.6,6.0,6.1,6.9,6.5,7.2
tt0016804,7.0,7.1,6.9,7.1,6.9,7.3
tt0016822,6.7,7.3,6.6,6.5,6.6,6.7
tt0016827,4.6,3.0,7.1,3.5,4.7,1.2
tt0016832,6.9,6.9,6.5,7.2,7.0,6.6
tt0016847,8.1,8.2,8.1,8.1,8.1,8.1
tt0016854,6.4,6.4,6.3,6.7,6.4,7.3
tt0016871,5.8,5.8,6.2,5.5,5.8,6.0
tt0016884,7.6,7.7,7.6,7.7,7.5,8.0
tt0016895,7.5,7.6,7.4,7.4,7.4,7.7
tt0016914,6.9,6.7,6.8,7.0,6.9,7.2
tt0016939,6.3,5.4,6.1,6.5,6.3,5.7
tt0016947,6.6,6.6,6.6,6.5,6.5,6.3
tt0016953,6.7,6.8,6.6,6.8,6.6,7.2
tt0016971,6.0,7.0,5.9,6.0,5.9,6.9
tt0017004,6.4,6.3,6.4,6.5,6.4,6.5
tt0017028,6.9,7.0,6.6,6.9,6.7,6.8
tt0017029,6.7,5.9,6.9,6.6,6.6,6.7
tt0017048,7.4,7.6,7.5,7.0,7.4,7.5
tt0017075,7.3,7.4,7.3,7.2,7.3,7.5
tt0017082,6.3,4.9,5.9,6.8,6.3,6.6
tt0017096,6.7,6.4,6.8,6.7,6.7,6.7
tt0017103,6.7,5.9,6.6,6.9,6.7,6.4
tt0017119,6.8,6.9,6.7,7.0,6.9,6.3
tt0017120,6.8,6.2,6.6,6.9,6.8,6.6
tt0017128,7.5,7.4,7.6,7.5,7.5,7.6
tt0017136,8.3,8.3,8.2,8.3,8.3,8.3
tt0017159,6.8,6.5,6.8,6.8,6.7,6.9
tt0017184,5.7,6.0,5.1,5.9,5.9,5.3
tt0017195,7.0,7.0,7.2,6.6,7.0,6.7
tt0017196,6.8,6.7,6.7,6.8,6.7,7.3
tt0017198,5.2,3.0,5.7,4.9,5.2,3.3
tt0017226,6.7,5.0,6.7,6.7,6.7,6.4
tt0017271,7.7,7.7,7.8,7.3,7.6,7.9
tt0017293,7.1,7.2,7.4,6.1,7.1,6.6
tt0017329,6.6,5.8,6.6,6.8,6.7,5.9
tt0017338,6.0,5.8,5.8,6.3,5.9,7.2
tt0017350,7.7,7.9,7.5,7.6,7.6,7.8
tt0017354,6.5,6.3,6.4,6.5,6.3,7.1
tt0017374,5.8,6.0,5.9,5.9,5.8,6.5
tt0017378,6.7,6.3,6.5,7.1,6.6,6.8
tt0017382,6.8,6.7,6.5,7.0,6.8,6.9
tt0017409,7.0,7.0,7.1,7.1,7.0,7.6
tt0017410,6.2,6.9,6.2,6.0,6.2,6.6
tt0017416,6.6,6.4,6.6,6.7,6.5,7.2
tt0017419,6.2,4.7,6.8,5.9,6.1,7.9
tt0017423,7.3,7.0,7.3,7.4,7.3,7.3
tt0017437,6.7,6.5,6.5,6.9,6.6,6.9
tt0017438,6.9,6.5,7.0,6.8,6.8,7.7
tt0017448,7.1,6.9,7.1,7.2,7.1,7.5
tt0017449,6.9,6.7,7.0,6.9,6.9,7.0
tt0017463,7.5,7.6,7.5,7.5,7.5,7.4
tt0017480,6.9,6.8,6.8,6.9,6.8,7.1
tt0017483,6.1,5.5,6.4,5.9,6.3,4.9
tt0017519,6.6,8.0,6.1,6.7,6.6,5.4
tt0017534,6.4,6.4,6.9,6.2,6.5,5.9
tt0017540,6.8,5.6,6.8,7.0,6.8,6.5
tt0017567,7.0,6.8,6.8,7.1,7.0,7.2
tt0017619,7.5,7.3,8.9,5.4,7.4,8.1
tt0017621,6.2,5.6,6.0,6.4,6.1,6.2
tt0017632,5.9,6.2,6.5,5.1,5.8,4.9
tt0017653,7.1,6.9,7.1,7.1,6.9,7.9
tt0017662,7.0,5.3,6.9,7.1,6.9,7.4
tt0017667,6.9,6.9,7.0,6.6,6.8,6.8
tt0017726,6.4,6.5,6.7,6.7,6.7,6.3
tt0017735,6.8,5.7,6.7,6.9,6.7,7.3
tt0017736,6.8,6.7,6.9,6.5,6.6,7.0
tt0017739,7.1,7.1,7.1,7.1,7.1,7.4
tt0017750,7.1,7.2,7.1,7.0,7.1,7.2
tt0017751,6.6,6.3,6.3,6.9,6.6,6.7
tt0017765,7.1,7.1,7.1,7.1,7.0,7.4
tt0017809,7.2,7.1,7.0,7.2,7.1,7.6
tt0017825,6.1,6.2,6.1,6.3,6.1,6.7
tt0017832,4.8,4.1,4.7,5.0,4.7,5.2
tt0017843,5.7,5.7,5.6,5.7,5.6,6.1
tt0017860,5.6,4.4,5.9,5.0,5.3,5.3
tt0017886,6.4,7.0,5.9,6.6,6.4,6.3
tt0017918,6.9,6.8,7.2,6.7,6.9,7.1
tt0017925,8.1,8.1,8.1,8.2,8.2,8.0
tt0017928,6.7,6.3,6.6,6.8,6.6,6.9
tt0017938,7.0,6.8,7.1,6.9,6.9,7.4
tt0017961,7.4,7.5,7.5,7.0,7.4,7.7
tt0017998,7.1,6.1,7.3,7.0,7.2,6.8
tt0018014,6.6,6.1,6.7,6.6,6.6,7.0
tt0018016,6.4,6.9,6.4,6.5,6.5,6.0
tt0018033,7.3,7.0,7.2,7.4,7.2,7.6
tt0018037,6.5,6.5,6.4,6.6,6.4,6.6
tt0018045,6.8,6.7,7.0,6.7,6.9,6.8
tt0018051,7.6,7.7,7.6,7.7,7.6,7.7
tt0018054,7.2,7.1,7.2,7.3,7.2,7.3
tt0018066,7.3,7.0,7.4,7.4,7.3,7.4
tt0018087,7.3,7.2,7.2,7.3,7.2,7.4
tt0018097,6.8,7.2,6.7,6.7,6.7,6.9
tt0018102,6.3,5.5,6.3,6.5,6.3,6.5
tt0018107,6.9,7.0,6.9,6.9,6.8,7.3
tt0018113,6.1,6.0,6.7,5.8,6.2,6.2
tt0018138,5.9,5.0,6.3,5.5,5.7,6.2
tt0018166,6.7,6.3,6.7,6.7,6.8,6.5
tt0018179,6.4,5.8,6.2,6.6,6.4,6.4
tt0018183,7.4,7.7,7.5,7.2,7.3,7.8
tt0018192,8.1,8.0,8.0,8.1,8.1,7.7
tt0018217,7.5,7.3,7.4,7.5,7.4,7.4
tt0018218,6.4,5.0,5.9,6.7,6.4,6.2
tt0018235,6.8,6.3,6.7,6.9,6.8,6.5
tt0018247,6.3,6.2,6.1,6.7,6.4,6.8
tt0018253,5.8,5.6,6.4,5.4,5.9,6.0
tt0018268,6.3,6.9,6.0,6.4,6.2,6.1
tt0018297,6.4,6.9,6.6,5.9,6.2,6.4
tt0018311,6.6,7.2,6.7,6.4,6.7,6.3
tt0018328,6.2,6.2,6.2,6.3,6.2,6.5
tt0018351,7.0,6.1,6.7,7.4,7.1,6.9
tt0018362,6.2,6.9,6.1,6.3,6.2,6.3
tt0018379,7.6,7.7,7.6,7.7,7.6,7.8
tt0018389,5.6,5.2,5.4,5.8,5.6,5.6
tt0018392,7.1,7.2,6.9,7.0,7.1,6.6
tt0018397,6.9,7.1,6.8,7.0,6.9,7.0
tt0018413,4.0,,5.2,3.2,3.8,2.8
tt0018440,6.0,6.1,6.4,5.6,6.2,4.6
tt0018451,7.6,7.5,7.7,7.6,7.6,7.6
tt0018453,6.3,6.0,6.7,5.6,6.1,7.1
tt0018455,8.1,8.1,8.0,8.3,8.1,8.1
tt0018464,5.5,3.0,5.4,5.9,5.5,5.0
tt0018471,6.9,6.8,6.9,6.9,6.9,6.4
tt0018484,6.1,6.1,5.8,6.3,6.1,5.8
tt0018487,5.8,7.4,6.2,4.3,5.3,5.6
tt0018505,7.4,7.4,7.4,7.4,7.4,7.8
tt0018513,5.2,6.0,6.2,4.4,5.4,4.6
tt0018515,6.7,6.3,6.7,6.8,6.7,6.7
tt0018523,6.8,6.2,6.6,7.0,6.8,6.5
tt0018524,6.7,7.1,6.6,6.8,6.6,7.2
tt0018526,7.6,7.6,7.6,7.5,7.6,7.4
tt0018528,7.8,7.8,7.8,7.8,7.8,7.9
tt0018530,6.2,6.0,6.4,6.2,6.2,6.9
tt0018566,6.8,7.4,6.3,7.0,6.8,7.0
tt0018578,7.5,7.5,7.4,7.7,7.5,7.4
tt0018579,3.1,7.3,4.2,2.8,4.0,2.3
tt0018588,6.7,7.2,6.5,6.9,6.9,6.4
tt0018600,6.3,6.6,6.2,6.1,6.3,6.1
tt0018615,7.0,7.3,7.1,6.8,6.9,7.5
tt0018618,6.0,6.4,6.4,5.6,6.0,5.7
tt0018678,6.5,6.2,6.2,6.7,6.5,6.3
tt0018684,7.5,7.4,7.5,7.4,7.5,7.7
tt0018722,4.9,,6.4,4.2,4.6,5.2
tt0018737,7.9,7.7,7.8,8.1,7.8,8.0
tt0018742,8.1,8.2,8.1,8.1,8.1,8.3
tt0018749,6.2,6.7,6.1,5.8,6.0,5.8
tt0018756,5.6,5.4,5.4,5.8,5.5,6.2
tt0018770,7.3,7.3,7.4,7.1,7.3,7.5
tt0018773,8.1,8.2,8.1,8.1,8.1,8.2
tt0018795,6.5,6.6,6.9,6.4,6.6,6.1
tt0018826,6.8,6.4,7.2,6.4,6.7,7.2
tt0018836,6.7,6.9,6.9,6.3,6.5,7.3
tt0018839,7.5,7.5,7.5,7.6,7.5,7.3
tt0018841,7.3,7.3,7.2,7.2,7.2,7.5
tt0018862,6.9,6.7,7.2,6.3,6.8,6.8
tt0018876,5.9,5.8,5.9,6.1,5.9,6.5
tt0018879,5.9,6.4,5.5,6.2,6.0,5.8
tt0018882,7.0,7.5,7.1,6.6,6.8,7.4
tt0018907,6.3,5.9,7.7,5.6,6.4,7.1
tt0018908,6.9,6.4,7.2,6.8,6.8,7.1
tt0018909,7.1,7.2,7.0,7.1,7.1,6.8
tt0018910,3.9,5.0,4.6,3.6,4.5,2.3
tt0018927,6.8,6.4,6.8,6.6,6.7,7.0
tt0018935,6.7,6.6,6.7,6.7,6.6,6.9
tt0018937,6.6,6.5,6.7,6.7,6.7,6.7
tt0018972,6.6,5.7,6.7,6.7,6.6,6.4
tt0018990,6.9,6.5,6.8,7.1,7.1,5.7
tt0018996,6.0,7.7,6.5,5.6,5.8,7.0
tt0019043,7.1,7.0,7.2,6.9,7.0,7.7
tt0019067,6.9,7.6,6.9,6.9,6.9,7.1
tt0019071,8.0,8.0,8.0,8.0,8.0,7.9
tt0019074,7.6,7.7,7.7,7.4,7.5,7.8
tt0019096,5.7,5.8,5.8,5.6,5.6,6.2
tt0019098,6.1,6.3,6.5,5.8,6.1,6.3
tt0019109,7.8,8.0,7.8,7.6,7.8,7.9
tt0019127,6.8,5.8,7.2,6.3,6.6,7.7
tt0019130,7.7,7.8,7.7,7.6,7.6,8.0
tt0019151,6.8,6.6,6.8,6.8,6.8,7.1
tt0019152,6.8,6.1,6.2,6.9,6.7,6.4
tt0019182,5.3,5.4,5.3,5.7,5.6,3.9
tt0019186,6.5,6.4,6.4,6.7,6.5,6.5
tt0019195,7.2,7.4,7.2,7.2,7.2,7.4
tt0019237,6.7,6.6,6.8,6.6,6.7,6.7
tt0019254,8.1,8.2,8.1,8.2,8.2,8.1
tt0019258,7.5,7.6,7.3,7.4,7.3,7.7
tt0019286,7.1,6.7,7.1,7.1,7.1,6.7
tt0019290,6.4,6.3,6.0,6.9,6.4,6.7
tt0019304,6.7,6.4,6.6,6.8,6.6,7.1
tt0019312,6.8,8.0,6.5,6.8,6.8,7.5
tt0019325,6.0,6.2,5.8,6.3,6.0,6.6
tt0019335,3.5,5.9,4.3,3.3,4.3,2.5
tt0019344,7.2,7.1,7.2,7.3,7.2,7.3
tt0019374,7.0,7.3,7.1,6.8,7.0,7.3
tt0019379,7.6,7.6,7.5,7.6,7.5,7.9
tt0019388,6.2,6.5,6.4,6.1,6.1,6.8
tt0019400,6.2,5.9,6.0,6.3,6.1,6.6
tt0019412,7.7,7.7,7.6,7.6,7.6,7.9
tt0019415,7.6,7.6,7.5,7.6,7.6,7.4
tt0019421,7.9,7.9,7.9,8.0,7.9,8.2
tt0019429,7.4,7.5,7.3,7.4,7.4,7.6
tt0019434,6.1,5.9,6.3,5.8,6.0,6.6
tt0019451,6.8,6.2,6.8,7.0,6.8,6.9
tt0019462,6.0,5.2,6.5,5.8,6.0,7.2
tt0019480,6.5,5.9,6.9,6.4,6.5,7.3
tt0019489,6.9,6.9,6.9,6.9,7.0,5.7
tt0019509,7.3,7.0,7.4,7.2,7.2,7.5
tt0019532,6.6,5.8,6.4,6.8,6.6,6.2
tt0019553,6.5,6.6,6.5,7.0,6.8,6.3
tt0019557,6.1,6.2,6.1,6.1,6.1,6.1
tt0019558,7.5,7.3,7.3,7.5,7.4,7.3
tt0019563,7.2,6.8,7.2,7.2,7.2,7.0
tt0019571,6.3,5.8,6.4,6.0,6.2,6.2
tt0019574,6.9,6.8,6.8,6.9,6.9,6.9
tt0019585,8.0,8.1,8.0,8.1,8.0,8.4
tt0019591,7.2,7.5,7.3,7.0,7.1,7.4
tt0019609,6.9,5.7,7.8,6.5,6.8,7.6
tt0019611,7.1,7.3,7.1,6.6,7.1,7.2
tt0019629,7.0,6.8,7.2,6.9,7.0,7.6
tt0019630,5.8,5.3,5.6,6.1,5.8,5.7
tt0019644,7.0,6.9,6.9,7.0,6.9,7.1
tt0019646,7.6,7.2,7.7,7.6,7.6,7.8
tt0019649,7.3,7.2,7.3,7.2,7.2,7.3
tt0019655,7.4,7.2,7.4,7.5,7.4,7.6
tt0019658,5.5,5.5,5.4,5.6,5.5,5.5
tt0019684,4.9,4.1,4.4,5.0,4.8,5.3
tt0019690,5.4,6.1,5.0,5.6,5.4,5.8
tt0019699,5.6,5.8,5.9,5.7,5.9,5.2
tt0019702,7.0,6.9,6.9,7.0,6.9,7.0
tt0019725,6.2,5.5,6.1,6.3,6.1,6.8
tt0019726,6.4,,6.4,6.3,6.1,7.0
tt0019729,5.7,5.4,5.6,6.1,5.6,6.0
tt0019735,6.4,6.3,6.3,6.4,6.3,6.6
tt0019745,6.0,5.6,5.9,6.3,6.0,6.3
tt0019746,6.7,5.8,7.2,6.7,6.7,6.9
tt0019777,7.0,6.9,6.9,7.1,6.9,7.2
tt0019785,6.4,6.9,6.2,6.4,6.4,6.5
tt0019788,5.8,5.5,5.9,5.8,5.7,6.1
tt0019796,6.4,6.4,6.5,6.4,6.4,6.8
tt0019798,6.5,5.7,6.8,6.4,6.2,7.6
tt0019800,5.9,7.2,5.4,6.2,6.0,5.7
tt0019811,6.5,6.3,6.8,6.2,6.5,6.4
tt0019815,6.1,5.0,6.2,6.2,6.2,6.0
tt0019823,6.2,5.9,5.9,6.4,6.2,6.3
tt0019824,6.2,5.9,6.2,6.4,6.3,6.2
tt0019839,3.1,3.2,3.3,3.1,3.9,1.8
tt0019843,7.0,6.4,6.9,7.2,7.1,7.1
tt0019850,7.2,7.2,7.3,7.2,7.2,7.7
tt0019852,6.8,6.4,6.9,6.7,6.8,6.5
tt0019856,6.6,5.0,6.7,6.4,6.5,6.1
tt0019884,5.9,4.2,5.6,6.2,6.0,6.2
tt0019886,6.6,4.0,6.0,6.9,6.7,6.2
tt0019889,6.0,9.0,5.5,6.2,5.9,6.6
tt0019901,7.3,7.5,7.3,7.2,7.3,7.5
tt0019909,6.9,6.2,7.0,6.9,6.8,6.9
tt0019929,5.2,7.5,4.7,5.0,5.1,4.9
tt0019933,5.8,4.7,5.8,5.9,5.8,5.9
tt0019935,7.2,6.6,7.1,7.2,7.1,7.2
tt0019936,6.7,4.6,6.8,6.6,6.3,8.3
tt0019939,6.4,6.8,6.2,6.5,6.4,5.8
tt0019945,5.2,3.3,5.1,5.4,5.1,5.3
tt0019946,6.1,6.0,5.9,6.3,6.0,6.4
tt0019949,6.6,6.0,6.2,6.8,6.4,7.2
tt0019957,5.8,6.0,5.8,5.8,5.4,6.5
tt0019959,6.8,6.5,6.7,6.9,6.8,6.9
tt0019976,7.2,6.6,7.1,7.2,7.2,7.3
tt0019979,5.1,6.0,4.8,5.1,4.8,5.5
tt0019983,5.3,5.2,5.2,5.4,5.4,5.3
tt0019992,5.8,5.0,5.5,5.9,5.7,6.4
tt0019993,5.9,5.9,5.9,5.7,5.9,5.5
tt0020004,6.6,6.3,6.8,6.3,6.6,5.8
tt0020011,6.1,6.7,5.9,6.1,6.0,6.2
tt0020014,5.9,4.0,5.0,6.1,5.7,6.2
tt0020018,5.5,5.2,5.4,5.8,5.6,5.4
tt0020025,7.0,7.4,7.0,6.8,6.9,7.9
tt0020030,7.0,6.6,6.9,7.2,7.0,6.9
tt0020034,6.1,6.6,6.4,5.5,5.5,6.5
tt0020062,6.9,6.7,6.7,6.9,6.8,7.1
tt0020075,7.3,8.4,7.0,7.0,7.2,7.8
tt0020078,6.7,6.7,6.5,6.9,6.7,7.0
tt0020080,6.7,6.8,6.8,6.3,6.6,6.9
tt0020081,6.1,6.3,6.2,6.0,6.0,6.3
tt0020092,6.7,6.6,6.5,6.9,6.7,6.9
tt0020099,6.8,6.0,6.5,7.0,6.8,6.9
tt0020103,6.0,6.2,5.9,6.1,6.0,6.3
tt0020112,7.1,7.1,7.1,7.0,7.0,7.2
tt0020114,6.5,6.2,6.9,6.5,6.6,6.7
tt0020122,7.8,8.1,7.7,7.7,7.7,7.9
tt0020126,6.0,5.8,5.5,5.8,5.7,5.5
tt0020142,6.2,6.3,6.2,6.3,6.2,6.6
tt0020143,6.2,6.6,6.5,6.0,6.2,6.1
tt0020144,5.6,7.0,6.0,4.3,4.7,6.0
tt0020163,7.4,7.3,7.4,7.5,7.4,7.6
tt0020166,5.7,6.0,5.2,6.0,5.7,6.1
tt0020182,7.0,6.9,7.3,6.2,6.7,7.2
tt0020193,7.3,6.7,7.4,7.3,7.2,7.9
tt0020197,6.7,6.2,7.3,6.4,6.5,7.8
tt0020198,6.1,5.1,6.1,6.1,6.0,6.4
tt0020210,5.2,5.2,6.1,4.9,5.3,5.5
tt0020217,5.7,5.7,5.8,5.7,5.5,6.4
tt0020223,6.5,5.7,6.4,6.7,6.5,6.3
tt0020228,6.8,6.5,6.5,7.0,6.8,6.8
tt0020230,7.3,7.3,7.3,7.3,7.3,7.8
tt0020232,7.3,7.5,7.4,6.8,7.3,7.3
tt0020238,5.8,4.9,5.4,6.0,5.7,5.5
tt0020247,6.0,6.3,6.2,5.9,6.0,5.8
tt0020253,6.9,6.4,6.9,7.0,6.9,7.0
tt0020269,7.1,7.1,7.0,7.2,7.1,7.2
tt0020286,6.5,6.1,6.5,6.9,6.5,6.6
tt0020293,6.7,6.9,6.7,6.6,6.7,7.1
tt0020298,7.1,7.3,7.1,7.1,7.1,7.2
tt0020305,5.5,4.9,5.2,5.6,5.5,5.4
tt0020320,6.8,5.9,6.4,6.9,6.6,7.1
tt0020332,6.1,6.1,6.1,5.8,5.9,6.0
tt0020335,7.2,7.9,7.2,7.2,7.2,7.4
tt0020336,6.0,6.5,5.7,6.1,6.0,6.0
tt0020344,6.9,6.2,7.2,6.7,6.9,6.5
tt0020358,6.1,4.5,5.9,6.2,6.0,6.3
tt0020359,5.5,4.2,4.9,6.4,5.7,6.3
tt0020364,6.0,4.5,6.0,6.0,5.9,6.1
tt0020388,6.1,6.2,5.8,6.2,6.0,6.7
tt0020392,6.3,6.3,6.6,6.4,6.4,7.5
tt0020402,6.1,5.0,5.9,6.2,6.1,6.0
tt0020403,5.8,5.8,6.7,5.7,5.8,6.0
tt0020405,6.9,7.8,6.7,6.9,6.9,6.1
tt0020410,6.7,6.4,6.6,6.7,6.5,7.1
tt0020425,5.5,5.0,5.2,5.6,5.4,6.7
tt0020431,5.0,4.0,4.4,5.9,5.3,2.4
tt0020439,6.1,5.8,6.2,6.0,6.0,6.3
tt0020442,7.0,7.0,7.0,7.1,7.0,7.3
tt0020446,4.9,5.3,4.5,5.0,4.9,4.7
tt0020451,7.3,7.3,7.3,7.2,7.2,7.6
tt0020458,6.1,6.7,6.5,5.7,5.8,6.6
tt0020461,5.7,5.5,4.6,6.1,5.6,6.0
tt0020466,6.5,6.2,6.3,6.6,6.3,7.0
tt0020475,7.9,7.9,7.8,8.0,7.8,8.1
tt0020479,6.3,6.0,6.5,6.1,6.1,6.6
tt0020480,5.6,6.0,5.2,5.7,5.5,6.1
tt0020488,5.9,6.2,5.8,5.8,5.8,6.2
tt0020490,5.8,6.5,5.5,6.1,5.8,6.1
tt0020492,5.9,6.1,5.6,5.9,5.9,5.8
tt0020499,6.6,7.6,6.6,6.4,6.6,6.6
tt0020502,6.4,6.7,6.2,6.4,6.3,5.5
tt0020510,6.6,6.1,6.8,6.6,6.6,7.0
tt0020514,6.6,6.8,6.7,6.5,6.5,6.8
tt0020516,6.1,4.0,5.9,6.2,6.2,5.3
tt0020534,5.8,,5.6,5.9,5.8,5.2
tt0020538,5.1,5.8,5.3,4.9,5.3,4.6
tt0020542,5.3,6.0,5.0,5.3,5.2,5.3
tt0020543,6.0,6.8,5.6,6.1,6.0,6.2
tt0020547,6.9,5.7,6.9,6.9,6.8,7.0
tt0020556,6.8,6.4,6.7,6.9,6.8,6.9
tt0020563,6.4,6.4,6.5,6.3,6.4,6.6
tt0020570,7.2,7.1,7.2,7.1,7.2,7.2
tt0020572,6.0,5.6,6.0,6.0,5.9,6.7
tt0020581,6.6,6.3,6.6,6.8,6.6,6.9
tt0020585,7.2,7.2,7.0,7.2,7.2,7.1
tt0020589,6.6,6.3,6.5,6.6,6.5,6.5
tt0020590,6.4,6.8,6.0,6.5,6.2,6.8
tt0020608,7.2,6.9,7.0,7.3,7.1,7.6
tt0020613,6.3,5.5,5.8,6.6,6.2,6.9
tt0020620,5.7,5.2,5.7,5.7,5.7,5.7
tt0020629,8.0,8.0,8.0,8.2,8.1,7.8
tt0020640,7.5,7.5,7.5,7.6,7.5,7.7
tt0020641,6.6,6.6,6.5,6.7,6.6,6.9
tt0020642,6.9,6.4,6.8,7.0,6.8,7.3
tt0020656,7.2,7.2,7.2,7.2,7.2,7.3
tt0020661,5.1,,5.2,5.0,5.2,4.8
tt0020668,6.4,6.4,6.4,6.4,6.3,6.8
tt0020670,5.8,5.6,5.6,5.9,5.8,5.8
tt0020673,5.4,5.2,5.3,5.5,5.4,5.3
tt0020679,6.2,7.2,5.8,6.3,6.0,6.9
tt0020686,7.1,6.9,7.0,7.2,7.0,7.2
tt0020690,5.9,5.8,6.0,5.9,5.8,6.3
tt0020691,7.2,6.9,7.1,7.3,7.2,7.1
tt0020693,6.0,4.2,6.1,6.2,6.0,6.4
tt0020695,6.1,6.6,5.9,6.2,6.1,6.0
tt0020697,7.7,7.7,7.7,7.7,7.8,7.6
tt0020701,6.2,6.2,6.5,5.7,6.2,5.9
tt0020702,5.4,5.5,5.3,5.5,5.3,6.0
tt0020713,5.6,5.8,5.5,5.7,5.6,6.2
tt0020724,5.6,2.0,6.4,5.6,5.4,5.8
tt0020740,4.7,6.0,4.2,4.9,4.6,5.3
tt0020754,6.2,10.0,5.4,6.4,6.1,7.0
tt0020758,5.7,7.5,6.4,5.6,5.7,7.3
tt0020763,5.7,4.5,5.0,6.2,5.6,5.8
tt0020768,7.8,7.8,7.7,7.7,7.7,7.9
tt0020785,5.4,6.0,5.5,5.4,5.3,5.4
tt0020793,7.6,7.8,7.6,7.4,7.5,8.0
tt0020799,6.1,6.0,5.8,6.1,6.0,5.7
tt0020806,6.2,6.6,5.7,6.4,6.2,6.4
tt0020814,7.0,7.1,6.9,7.2,7.1,6.2
tt0020815,7.2,7.4,7.0,7.2,7.2,7.1
tt0020821,6.5,6.3,6.4,6.5,6.4,6.7
tt0020823,6.0,5.4,5.9,6.2,6.0,6.2
tt0020827,6.8,6.8,6.7,6.8,6.7,7.0
tt0020828,5.3,4.7,5.1,5.4,5.3,5.0
tt0020836,6.5,6.5,6.6,6.5,6.5,6.7
tt0020838,5.8,5.5,5.8,5.9,5.8,5.7
tt0020842,6.6,6.5,6.3,6.9,6.5,6.9
tt0020852,5.3,5.6,5.1,5.6,5.3,5.9
tt0020866,5.9,6.0,5.5,6.1,5.7,6.6
tt0020869,5.2,5.3,5.1,5.2,5.1,5.3
tt0020873,6.2,6.3,5.8,6.5,6.1,6.8
tt0020875,6.9,7.6,6.4,6.9,6.6,7.3
tt0020876,6.7,6.8,6.6,6.8,6.7,7.0
tt0020890,6.5,10.0,6.7,6.5,6.3,7.3
tt0020891,6.1,5.7,6.0,5.9,5.9,6.1
tt0020894,6.5,7.2,6.5,6.3,6.2,6.8
tt0020896,6.5,5.5,6.0,6.6,6.5,6.4
tt0020900,6.1,4.2,5.6,6.3,6.0,6.2
tt0020902,5.6,6.0,5.3,5.7,5.5,5.5
tt0020919,5.3,6.2,5.6,5.2,5.4,5.4
tt0020924,6.0,6.0,5.8,5.9,5.8,6.0
tt0020926,4.4,1.9,3.5,5.0,4.2,4.3
tt0020929,5.5,4.5,5.7,5.5,5.3,5.7
tt0020938,5.4,4.9,5.1,5.5,5.4,5.2
tt0020945,6.1,6.2,6.1,6.1,6.1,6.1
tt0020949,5.5,3.4,5.7,5.5,4.9,6.7
tt0020959,5.5,6.0,5.4,5.5,5.4,5.7
tt0020960,7.4,7.4,7.3,7.4,7.4,7.2
tt0020966,6.5,6.4,6.4,6.5,6.4,7.0
tt0020980,6.4,6.7,6.3,6.6,6.5,6.5
tt0020985,6.4,6.2,6.3,6.6,6.4,6.8
tt0020987,6.1,6.6,6.1,6.1,6.0,6.3
tt0021001,5.4,4.0,5.3,5.4,5.3,5.3
tt0021013,6.7,6.3,6.6,6.7,6.7,6.4
tt0021016,5.4,5.5,5.4,5.5,5.4,5.7
tt0021025,6.7,6.5,6.4,6.9,6.7,6.6
tt0021040,6.7,6.6,6.6,6.8,6.6,7.0
tt0021042,6.0,6.7,5.7,6.1,6.0,6.1
tt0021044,6.6,6.3,6.8,6.6,6.6,6.8
tt0021048,5.3,5.0,5.3,5.3,5.2,5.2
tt0021053,6.5,6.1,6.4,6.6,6.5,6.6
tt0021060,6.4,6.4,6.5,6.3,6.3,6.6
tt0021061,5.5,7.3,5.2,5.7,5.0,6.4
tt0021069,5.6,5.8,5.1,5.8,5.6,5.6
tt0021070,4.6,,4.9,4.2,4.2,5.3
tt0021074,6.8,7.0,6.7,6.7,6.7,6.8
tt0021079,7.3,7.1,7.2,7.4,7.3,7.2
tt0021087,6.1,6.2,6.0,6.1,6.0,6.2
tt0021090,5.3,5.0,5.0,5.3,5.1,6.2
tt0021092,5.6,6.0,5.6,5.7,5.6,5.7
tt0021094,5.3,5.5,4.7,5.4,5.2,5.5
tt0021100,5.5,8.0,5.4,5.4,5.3,5.7
tt0021102,6.2,6.0,6.5,6.2,6.2,6.2
tt0021106,6.5,6.8,6.4,6.5,6.5,6.7
tt0021110,5.7,5.5,6.2,5.7,5.8,5.5
tt0021121,6.2,5.9,6.5,5.8,5.7,7.4
